driverId,days_since_last_trip,completed_deliveries_last_30_days,avg_rating_last_30_days,total_earnings_last_30_days,wallet_balance,tenure_in_days,churn
5095,19,4,4.65,2793.69,398.17,683,1
5096,9,18,4.76,8012.4,1176.37,284,1
5097,0,22,4.91,11021.54,666.74,934,0
5098,31,0,4.59,401.98,122.71,499,1
5099,1,27,4.86,13668.33,2441.84,1408,0
5100,2,19,4.79,9786.61,1624.32,462,0
5101,31,0,4.57,694.17,120.77,838,1
5102,14,20,4.85,9236.42,0.0,828,1
5103,27,6,4.65,3188.95,0.0,386,1
5104,16,9,4.82,4698.4,525.13,763,0
5105,8,25,4.92,12325.17,1315.4,190,0
5106,3,17,4.8,7918.13,680.6,976,0
5107,3,20,4.91,10512.68,1861.42,1144,0
5108,28,6,4.54,2588.44,374.6,1426,1
5109,19,10,4.76,5914.46,0.0,508,0
5110,4,22,4.9,12652.87,3384.06,449,0
5111,4,29,4.69,16352.72,0.0,836,1
5112,3,22,4.88,10033.65,586.68,1048,0
5113,3,21,4.79,9584.44,240.49,1488,0
5114,19,7,4.67,4629.57,713.8,66,1
5115,0,26,4.83,13136.07,22.99,380,0
5116,4,21,4.9,11869.38,1898.71,415,0
5117,27,5,4.56,2495.9,272.11,405,1
5118,6,18,4.73,8834.31,1411.91,711,0
5119,5,16,4.77,9832.39,0.0,1313,1
5120,3,22,4.83,11824.4,1047.56,75,0
5121,0,29,4.91,14388.52,2321.38,1229,1
5122,2,18,4.94,10358.75,187.36,937,0
5123,1,18,4.91,9856.86,1300.05,934,0
5124,1,21,4.91,14375.65,1799.47,1027,0
5125,1,17,4.92,8924.43,1178.62,199,1
5126,3,19,4.91,10685.16,814.72,1127,1
5127,0,35,4.95,17815.19,2881.76,394,0
5128,28,2,4.78,1127.5,171.54,789,1
5129,1,25,4.93,13647.92,1769.76,1025,0
5130,4,22,4.86,9078.14,562.99,917,0
5131,20,10,4.65,5874.99,212.12,504,1
5132,1,26,4.89,10813.36,1550.01,612,1
5133,5,31,4.91,13805.25,692.25,730,0
5134,18,10,4.61,4714.59,1126.03,90,1
5135,6,19,4.91,10832.46,2867.02,1097,1
5136,2,24,4.83,10385.39,537.77,176,0
5137,12,16,4.74,9071.97,348.67,704,0
5138,10,17,4.82,8428.53,1227.69,992,0
5139,4,24,4.8,12754.08,1687.97,148,0
5140,0,22,4.91,10710.45,1093.25,1493,0
5141,0,17,4.8,11897.4,1793.0,584,0
5142,17,13,4.77,5192.48,891.19,53,0
5143,3,31,4.86,16986.01,724.51,998,0
5144,1,25,4.87,12929.91,450.03,849,0
5145,5,18,4.85,8669.05,0.0,971,0
5146,25,7,4.63,3996.8,0.0,1133,1
5147,0,23,4.91,10409.93,316.67,729,0
5148,0,20,4.87,8779.83,761.44,1245,0
5149,4,29,4.82,12693.23,2161.95,574,1
5150,10,16,4.66,8518.32,1318.55,831,0
5151,5,17,4.93,8078.33,1192.81,263,0
5152,22,7,4.58,3400.92,355.2,941,1
5153,0,23,4.99,12933.29,3715.59,414,0
5154,3,20,4.83,12102.0,123.41,1054,0
5155,3,34,4.94,14094.17,1194.59,1207,0
5156,3,20,4.92,11059.78,1510.96,1292,0
5157,5,16,4.9,9243.49,177.31,1395,0
5158,15,15,4.73,9351.53,755.58,209,1
5159,3,14,4.77,7167.0,0.0,232,0
5160,13,12,4.74,7671.83,638.94,1391,1
5161,1,17,4.85,9536.28,2121.63,589,0
5162,6,19,4.81,7268.1,849.95,68,0
5163,4,20,4.75,10875.49,2850.99,451,0
5164,6,21,4.8,10936.31,2420.29,1259,0
5165,1,28,4.67,16713.59,0.0,551,0
5166,29,1,4.57,1452.14,111.85,142,1
5167,23,3,4.66,1575.86,415.97,1091,1
5168,17,9,4.66,5680.05,595.88,316,1
5169,21,13,4.65,6748.56,0.0,548,1
5170,1,29,4.88,13118.47,2391.79,35,1
5171,5,13,4.9,8877.0,2019.65,914,0
5172,3,17,4.92,8370.77,1916.83,684,0
5173,21,7,4.69,3933.05,642.14,1304,1
5174,2,21,4.86,11052.66,2210.59,521,0
5175,2,12,4.88,7436.39,1172.1,330,0
5176,10,11,4.91,7142.02,230.46,274,1
5177,1,24,4.91,15896.93,3109.71,324,0
5178,12,14,4.78,8439.4,750.14,693,1
5179,3,18,4.93,7415.52,1936.52,158,0
5180,9,15,4.79,9470.9,797.35,621,0
5181,19,13,4.63,7419.54,658.84,1286,1
5182,6,25,4.85,15112.98,285.87,1158,0
5183,2,19,4.87,9829.58,1623.65,966,0
5184,0,27,4.86,13869.59,3547.44,1342,0
5185,0,21,4.92,12677.54,2160.11,1176,0
5186,1,16,4.74,10985.07,1240.57,989,0
5187,6,20,4.78,10731.47,757.04,1298,1
5188,3,20,4.79,8769.48,464.58,212,1
5189,2,18,4.81,10144.42,2106.86,1232,0
5190,2,17,4.85,8965.64,510.93,464,0
5191,28,1,4.54,873.05,9.51,1107,1
5192,1,20,4.99,10446.04,3607.51,1372,0
5193,3,24,4.88,13400.15,1760.45,759,0
5194,5,20,4.77,12096.88,891.25,160,0
5195,0,29,4.76,13272.01,657.43,574,0
5196,25,6,4.59,3188.31,538.72,628,1
5197,1,29,4.85,14579.76,181.84,1407,0
5198,10,21,4.74,13876.0,792.11,1415,0
5199,7,18,4.99,11265.67,1632.12,865,1
5200,16,7,4.6,3961.94,226.21,1427,0
5201,8,19,4.8,10863.87,168.73,671,0
5202,14,21,4.73,10470.85,660.24,634,1
5203,4,12,4.82,7183.13,659.36,1259,1
5204,5,9,4.69,4421.27,420.99,1011,0
5205,11,16,4.77,9125.56,763.77,797,1
5206,6,23,4.83,8897.58,1180.09,701,0
5207,5,22,4.88,8975.41,464.29,1067,1
5208,2,15,4.89,5838.06,794.51,1137,0
5209,2,26,4.95,17235.64,1017.05,751,0
5210,4,15,4.7,7778.72,799.05,76,1
5211,0,19,4.86,7975.37,460.47,179,0
5212,4,16,5.0,11601.41,0.0,241,0
5213,0,20,4.95,9660.39,1299.95,709,1
5214,6,13,4.72,7479.74,1444.6,932,0
5215,11,12,4.78,5904.1,747.53,1211,1
5216,6,23,4.75,13187.77,80.89,371,0
5217,10,11,4.75,6117.22,29.97,1186,1
5218,0,18,5.0,8306.68,1467.04,1009,0
5219,0,22,4.95,9337.16,1377.12,105,0
5220,11,14,4.66,6844.36,827.93,546,1
5221,16,13,4.67,6284.29,1128.71,474,0
5222,12,14,4.76,5239.14,859.51,1333,1
5223,9,14,4.77,8592.3,1027.82,1384,0
5224,11,24,4.79,14752.39,3211.6,1234,0
5225,13,14,4.7,6891.56,1730.53,806,1
5226,12,21,4.73,7658.72,1633.6,754,1
5227,13,16,4.69,9149.66,1553.78,487,1
5228,0,18,4.85,10087.63,1117.17,1166,0
5229,0,21,4.93,9371.51,1066.48,156,1
5230,4,16,4.86,8720.76,1504.38,428,1
5231,6,23,4.77,7441.68,466.0,228,1
5232,14,13,4.82,7258.87,744.69,756,1
5233,3,22,4.92,11405.21,639.84,470,0
5234,3,25,4.85,15497.72,1552.01,320,0
5235,15,8,4.71,4417.42,198.5,583,1
5236,2,30,4.98,15609.27,1363.34,1295,0
5237,17,9,4.82,6464.3,481.3,850,1
5238,2,22,4.75,10152.4,1971.28,1239,0
5239,4,23,4.92,9039.74,1808.56,1373,0
5240,4,16,4.96,9478.64,1464.15,1356,1
5241,3,22,4.9,13004.24,0.0,545,1
5242,0,19,4.85,11576.46,1769.88,1319,0
5243,2,19,4.84,9842.22,1735.28,1366,0
5244,3,20,4.97,9478.79,754.17,1440,0
5245,3,24,4.91,9967.24,1661.38,545,0
5246,15,11,4.77,5193.23,952.02,365,1
5247,0,17,5.0,6873.97,0.0,888,0
5248,4,16,4.77,7946.44,1488.73,1399,0
5249,0,13,4.87,8772.69,792.36,1353,0
5250,26,11,4.63,5572.89,40.56,869,1
5251,15,13,4.72,7134.74,916.65,249,1
5252,32,0,4.72,818.85,113.93,651,1
5253,23,11,4.72,5526.67,1010.09,1079,1
5254,3,22,4.8,11118.89,1738.12,853,0
5255,10,20,4.73,12372.85,1835.55,537,1
5256,3,20,4.82,11284.95,466.92,533,0
5257,21,10,4.65,6406.43,576.88,117,1
5258,4,19,4.83,13045.85,1069.41,454,1
5259,4,14,4.91,6514.41,1065.55,1013,0
5260,24,12,4.72,6108.8,1366.82,384,1
5261,17,10,4.69,5804.43,970.57,1490,1
5262,30,0,4.3,360.21,81.68,151,1
5263,0,24,4.87,11975.98,864.95,895,1
5264,2,17,4.8,10981.7,1535.82,759,0
5265,3,21,4.85,10925.62,2209.78,1254,0
5266,4,30,4.77,20799.06,1983.68,1335,0
5267,5,17,4.98,8681.44,1373.56,828,0
5268,3,22,4.86,13918.45,0.0,956,0
5269,15,13,4.69,8718.85,591.85,1057,1
5270,2,26,4.91,13372.21,2194.34,795,1
5271,11,22,4.68,11654.64,0.0,301,1
5272,18,11,4.65,6714.46,1311.68,660,1
5273,6,15,4.85,7603.11,1113.66,385,0
5274,4,19,4.85,12019.15,1365.76,712,1
5275,2,29,4.93,13398.83,0.0,934,0
5276,1,18,4.68,8753.73,1633.51,337,1
5277,13,21,4.81,9969.87,2646.76,396,0
5278,5,26,4.79,14008.53,1186.61,1239,0
5279,0,22,4.8,12037.48,803.66,585,0
5280,33,0,4.4,772.6,150.42,321,1
5281,9,18,4.75,9235.58,1574.81,1078,0
5282,18,13,4.81,6171.24,1218.92,1083,1
5283,4,18,4.91,11064.74,1670.72,1244,0
5284,29,2,4.7,1690.78,213.56,1147,0
5285,2,29,4.85,14174.31,2715.32,1488,0
5286,2,32,4.87,15846.48,210.53,875,0
5287,21,11,4.56,5641.79,1165.89,451,1
5288,21,8,4.56,3933.21,883.15,1298,1
5289,5,20,4.82,8812.89,702.57,419,1
5290,1,17,4.77,8018.54,1983.85,457,0
5291,3,22,4.79,13381.16,2534.39,1247,0
5292,13,22,4.75,13102.71,1419.78,1325,1
5293,18,11,4.79,5198.71,412.77,528,0
5294,3,21,4.85,11944.05,2023.96,1102,0
5295,0,18,4.78,7894.14,432.11,1385,0
5296,9,20,4.66,11819.12,2636.62,1204,0
5297,13,21,4.76,10444.14,614.67,37,0
5298,4,24,4.8,11367.15,3481.32,1006,0
5299,6,13,4.83,7348.81,1015.64,279,0
5300,33,0,4.51,553.25,59.63,1274,1
5301,2,21,4.86,8047.32,1726.4,128,1
5302,6,20,4.9,11712.69,853.68,1489,1
5303,6,16,4.89,7466.63,0.0,290,0
5304,6,26,4.85,15962.05,4085.07,647,0
5305,19,9,4.63,5460.19,1777.7,374,1
5306,6,16,4.78,7083.87,1124.02,1226,0
5307,5,19,4.88,9211.48,1477.45,608,0
5308,1,13,4.96,7376.56,1119.17,1124,1
5309,11,18,4.68,10782.43,1686.14,128,0
5310,1,26,4.98,14317.73,1142.42,695,0
5311,0,13,4.83,7444.48,820.04,1369,1
5312,5,22,4.88,10182.61,962.61,1392,0
5313,6,18,5.0,9529.51,1016.05,336,1
5314,34,0,4.56,268.84,81.87,609,1
5315,11,15,4.81,6228.21,1166.65,631,1
5316,18,6,4.68,3689.76,422.34,861,1
5317,3,14,4.88,6932.14,1157.61,819,0
5318,5,18,4.79,11328.76,1667.44,185,0
5319,31,0,4.53,425.72,39.92,1151,1
5320,4,15,4.79,8615.12,1245.14,361,1
5321,16,15,4.74,9309.14,1627.54,492,1
5322,5,14,4.92,8242.25,324.76,1265,0
5323,2,18,4.89,9290.91,1021.69,1043,0
5324,6,14,4.92,5507.9,466.62,612,0
5325,2,21,4.83,10622.8,1499.97,1371,1
5326,0,16,4.84,7769.85,728.74,609,0
5327,2,22,4.88,11356.8,0.0,861,0
5328,2,17,4.83,8757.9,279.99,391,1
5329,4,16,4.92,9860.06,1585.49,299,0
5330,21,8,4.57,5208.14,768.94,752,1
5331,4,23,4.9,10974.77,3303.14,857,0
5332,18,12,4.78,5156.08,613.86,1214,1
5333,6,23,4.85,10402.59,0.0,604,0
5334,0,21,4.94,13348.07,2931.26,1345,0
5335,2,26,4.81,15409.24,2914.86,922,0
5336,26,8,4.56,3883.95,225.4,133,1
5337,6,15,4.84,6724.47,1208.51,1116,1
5338,26,13,4.57,6414.8,902.88,874,1
5339,3,24,4.87,15539.49,610.61,602,0
5340,12,16,4.78,9073.36,1223.38,716,0
5341,14,17,4.74,9024.91,533.54,473,0
5342,32,0,4.32,675.1,55.0,932,1
5343,0,26,4.92,9870.38,1023.36,863,0
5344,29,1,4.58,592.26,141.79,687,1
5345,4,28,4.81,16794.63,1728.77,449,0
5346,18,7,4.76,3859.45,287.73,616,1
5347,6,21,4.84,10544.89,1633.15,761,0
5348,6,21,4.85,11499.08,1035.89,723,0
5349,4,11,4.88,5267.39,269.92,484,0
5350,17,8,4.72,4448.15,640.33,885,1
5351,3,22,4.83,10009.11,927.75,363,1
5352,5,17,4.79,8603.49,2195.52,766,0
5353,6,18,4.81,8738.71,1575.7,208,1
5354,13,17,4.78,8750.86,1516.86,724,1
5355,5,20,4.87,10723.75,0.0,1182,0
5356,10,19,4.79,9869.88,1698.4,1232,1
5357,5,19,4.85,9770.06,1777.81,1051,0
5358,9,20,4.71,10756.57,0.0,1126,0
5359,9,13,4.76,6246.34,286.54,126,0
5360,11,15,4.82,5165.17,320.46,531,1
5361,17,14,4.65,7744.25,1480.17,991,1
5362,6,17,4.83,8172.38,1596.7,1206,1
5363,2,19,4.86,10878.19,519.47,886,0
5364,10,18,4.77,8844.33,141.83,1284,1
5365,0,22,4.93,8805.18,0.0,431,0
5366,2,16,4.88,8213.55,0.0,255,0
5367,15,18,4.65,11242.97,524.87,156,1
5368,4,15,4.88,8179.56,472.67,886,1
5369,5,22,4.79,9265.06,986.66,1007,0
5370,33,0,4.74,712.37,184.63,449,1
5371,2,25,4.91,12072.41,1522.76,1181,0
5372,0,18,4.8,8862.11,518.64,1116,0
5373,1,27,4.85,12838.13,1272.45,559,0
5374,2,20,4.88,7771.51,336.82,381,0
5375,12,20,4.75,10474.28,760.34,1121,0
5376,14,14,4.7,8826.14,747.54,1016,1
5377,6,13,4.75,6253.79,1057.59,281,0
5378,2,20,4.81,8499.97,1586.18,405,0
5379,5,19,4.75,11967.57,502.2,744,1
5380,0,25,4.87,16618.8,1723.13,781,0
5381,10,14,4.74,7186.21,1184.07,273,0
5382,6,17,4.72,9401.75,957.13,1424,1
5383,0,25,4.86,13158.17,994.0,601,0
5384,16,16,4.67,9393.36,1722.14,590,1
5385,14,13,4.76,5793.61,938.93,118,1
5386,3,18,4.88,9389.7,971.24,1317,0
5387,8,19,4.89,8273.53,318.9,375,0
5388,6,16,4.87,8764.4,0.0,1480,1
5389,1,22,4.79,14255.92,1701.72,759,0
5390,2,22,4.71,12111.63,1876.55,1316,0
5391,10,14,4.67,6386.49,183.0,293,1
5392,26,5,4.58,3453.35,711.45,273,1
5393,6,15,4.71,7230.16,593.43,1207,1
5394,6,21,4.78,12115.13,0.0,1234,0
5395,8,19,4.8,8767.46,1331.2,828,1
5396,5,13,4.79,5605.79,589.17,77,1
5397,0,24,4.9,11073.2,1055.66,1417,0
5398,4,24,4.8,7414.37,1330.22,608,0
5399,22,8,4.61,3942.38,930.92,1405,1
5400,16,12,4.84,8436.49,1290.78,1309,1
5401,26,3,4.62,1433.65,181.22,1281,1
5402,1,25,4.88,10060.59,0.0,1042,0
5403,5,11,4.89,7473.65,1192.94,1019,1
5404,6,11,4.88,5532.88,636.18,813,0
5405,2,22,4.83,10944.51,474.84,66,0
5406,2,24,4.93,12113.32,790.31,600,0
5407,15,10,4.7,4326.3,996.43,1103,1
5408,9,15,4.86,9407.5,1758.88,1224,1
5409,8,17,4.71,8382.93,1711.86,852,0
5410,3,20,4.83,9314.97,1756.54,1073,0
5411,5,20,4.85,12036.2,1544.67,61,1
5412,0,21,4.91,9098.2,252.05,718,0
5413,1,16,4.81,8580.64,1028.53,776,1
5414,5,17,4.71,7793.42,1222.22,1341,0
5415,3,15,4.88,6861.49,690.51,487,1
5416,30,0,4.49,397.21,109.0,368,1
5417,5,19,4.8,9991.19,1515.9,547,0
5418,0,17,5.0,10157.82,1847.63,280,1
5419,0,16,4.86,7911.18,1507.94,850,1
5420,12,7,4.72,3522.71,335.38,974,1
5421,1,26,4.74,7576.96,7.79,1207,0
5422,2,15,4.78,7976.49,1839.57,1458,0
5423,4,19,4.9,7673.83,1076.33,138,1
5424,3,23,4.8,11912.53,986.09,393,0
5425,7,20,4.85,8406.67,0.0,472,0
5426,5,16,4.74,9088.96,1520.41,397,0
5427,1,21,4.81,14532.98,2070.98,1246,0
5428,15,19,4.67,14157.9,1153.2,235,0
5429,4,16,4.87,8706.71,1184.8,73,0
5430,6,26,4.81,13347.69,2927.1,1295,0
5431,0,24,4.8,11179.63,108.72,1443,0
5432,7,16,4.86,7576.98,1519.46,362,1
5433,3,17,4.88,7774.31,270.72,519,0
5434,5,22,4.85,13771.33,165.16,769,0
5435,3,18,4.87,8820.38,765.95,803,0
5436,34,0,4.63,485.22,168.21,1486,1
5437,2,19,4.95,8718.42,410.03,624,1
5438,24,12,4.63,6178.76,643.88,47,1
5439,24,8,4.66,3803.3,0.0,651,1
5440,4,15,4.87,8961.87,1318.07,848,0
5441,3,25,4.78,12661.02,499.42,789,0
5442,4,27,4.97,13986.85,908.65,783,1
5443,33,0,4.41,225.71,80.75,1386,1
5444,7,17,4.81,9857.11,523.78,1216,1
5445,6,20,4.79,11389.85,1622.75,400,0
5446,0,17,4.96,10273.72,1365.27,552,0
5447,18,6,4.78,3437.0,470.21,1011,0
5448,0,22,4.89,11894.19,310.89,633,0
5449,0,22,4.78,10550.01,1261.21,659,0
5450,3,16,4.84,10200.93,964.1,276,1
5451,5,14,4.83,7505.68,650.68,403,0
5452,22,7,4.63,4177.47,703.18,1118,1
5453,15,12,4.66,6193.02,86.4,1269,0
5454,2,19,4.75,8824.73,534.63,1183,0
5455,4,19,4.94,9700.62,1025.36,482,1
5456,15,13,4.78,8295.62,1939.87,230,1
5457,6,15,4.82,7625.9,0.0,264,1
5458,1,28,4.82,17188.69,2028.36,608,0
5459,4,21,4.87,11608.88,1043.82,791,0
5460,7,15,4.82,5875.9,1014.07,1342,0
5461,31,0,4.43,326.3,100.47,1351,1
5462,9,17,4.82,11923.79,1038.88,33,1
5463,0,25,4.92,12630.5,406.19,1070,0
5464,11,17,4.82,7561.57,598.4,469,0
5465,2,22,4.8,10123.17,1576.55,320,1
5466,19,9,4.72,4770.23,740.77,845,1
5467,4,21,4.92,12126.28,1006.24,79,0
5468,2,20,4.88,10051.93,1827.28,521,0
5469,5,23,4.98,11236.68,3404.43,841,1
5470,2,28,4.85,9945.87,440.08,429,0
5471,2,19,4.74,8695.71,1315.06,902,0
5472,6,12,4.76,6478.18,751.8,706,1
5473,14,8,4.69,4341.27,913.52,1205,1
5474,17,20,4.75,11223.32,647.88,296,1
5475,4,24,4.9,15456.37,2854.26,113,0
5476,0,18,4.89,7689.33,783.46,808,0
5477,5,18,4.85,9740.52,898.96,407,0
5478,4,20,4.97,10614.75,1258.35,1068,0
5479,2,17,4.8,7657.18,885.02,167,1
5480,22,8,4.65,5129.76,154.4,875,1
5481,31,0,4.6,147.06,91.06,1485,1
5482,0,38,4.8,19366.7,4053.89,166,0
5483,15,7,4.59,3756.98,94.12,473,0
5484,8,18,4.89,11165.78,1580.37,1271,0
5485,2,23,4.81,12679.7,2367.83,814,0
5486,8,13,4.78,5510.99,661.49,287,1
5487,1,18,4.9,8945.42,833.76,343,0
5488,0,27,4.8,13451.25,1430.39,1154,0
5489,34,0,4.31,519.84,80.59,1295,1
5490,8,15,4.8,7057.27,641.57,560,1
5491,2,20,4.83,9407.74,2313.37,726,0
5492,5,19,4.74,11218.13,1073.36,1180,0
5493,28,7,4.64,3749.85,487.05,290,1
5494,4,18,4.81,9465.42,316.87,333,0
5495,22,10,4.67,6434.93,930.03,1168,1
5496,19,9,4.69,4675.1,105.29,304,1
5497,3,28,4.92,12242.6,1090.91,1163,0
5498,11,21,4.79,12376.15,0.0,760,1
5499,9,15,4.73,7722.09,822.85,1485,1
5500,14,5,4.82,3719.43,487.31,78,1
5501,4,23,4.81,13852.42,621.54,1420,0
5502,0,17,4.82,9732.79,635.89,361,0
5503,1,17,4.8,9431.31,510.89,81,1
5504,7,16,4.65,10138.13,1619.06,1094,1
5505,14,15,4.7,8104.32,554.01,812,0
5506,13,9,4.78,3831.96,864.04,1260,1
5507,6,25,4.72,12749.72,2820.65,189,1
5508,0,27,5.0,14795.2,1579.61,148,0
5509,0,23,4.72,10404.65,2378.64,863,1
5510,15,11,4.68,8304.52,1828.96,1326,1
5511,6,13,4.72,6957.7,998.63,626,0
5512,15,16,4.79,9106.22,345.64,1202,1
5513,1,30,4.92,17949.81,2384.7,1362,0
5514,4,19,4.82,10755.12,1349.91,1308,0
5515,25,8,4.53,4469.24,297.26,777,1
5516,1,24,4.79,13166.36,3539.94,1056,0
5517,0,20,4.9,10001.33,1611.21,802,0
5518,8,9,4.75,4884.43,72.92,1021,1
5519,6,20,4.78,8612.71,1187.1,863,0
5520,29,5,4.58,2768.07,350.56,801,1
5521,23,6,4.62,3104.29,499.99,672,1
5522,13,17,4.63,8756.15,837.51,989,0
5523,0,24,4.79,11833.11,41.25,1134,0
5524,5,24,4.74,13294.82,2524.97,1381,0
5525,22,7,4.61,3268.84,879.96,931,1
5526,4,21,4.85,9352.76,690.38,177,0
5527,30,0,4.63,455.73,116.81,893,1
5528,8,19,4.88,9806.86,1965.71,494,1
5529,1,24,4.77,12116.95,811.82,69,0
5530,5,22,4.85,12943.51,2278.61,136,0
5531,10,17,4.72,9033.64,927.99,899,0
5532,0,25,5.0,12735.09,522.47,1418,0
5533,3,20,4.84,8785.07,512.17,773,1
5534,12,10,4.72,5214.55,597.47,684,1
5535,1,16,4.89,7039.81,846.79,160,0
5536,3,19,4.86,10363.69,135.11,1022,0
5537,10,9,4.75,5184.1,650.88,111,0
5538,14,9,4.78,4204.23,0.0,1266,0
5539,5,16,4.94,8481.84,1395.37,1230,1
5540,29,2,4.65,1133.16,241.16,1486,1
5541,25,3,4.62,2184.21,201.76,447,1
5542,5,21,4.95,9327.4,1038.89,267,1
5543,1,18,4.9,8355.89,617.46,470,0
5544,14,17,4.66,9378.99,722.55,1205,1
5545,2,24,4.86,11279.38,989.88,351,1
5546,18,18,4.68,8917.17,877.65,1334,1
5547,6,24,4.78,11585.6,803.97,256,1
5548,4,17,4.86,9649.31,1271.87,101,0
5549,6,30,4.69,18229.94,4139.77,352,0
5550,6,17,4.93,9091.6,1305.5,1138,1
5551,25,7,4.67,4169.94,436.73,915,1
5552,2,13,4.73,7260.78,1553.42,551,0
5553,26,12,4.66,6752.11,1360.81,994,1
5554,0,22,4.91,11910.81,2096.63,983,1
5555,14,8,4.84,5056.81,772.08,845,1
5556,25,9,4.75,4268.17,659.67,785,1
5557,4,25,4.97,12765.96,2031.34,179,0
5558,0,17,4.86,7701.42,1575.24,411,0
5559,16,14,4.76,7189.54,355.72,805,1
5560,18,10,4.67,4526.38,467.91,228,1
5561,3,24,4.92,11903.66,2108.7,729,0
5562,5,17,4.68,9649.93,1164.58,201,1
5563,16,19,4.63,6025.32,718.01,1187,0
5564,2,18,4.83,9138.01,1630.76,181,1
5565,7,19,4.81,9768.83,346.64,166,1
5566,4,24,4.85,12240.24,2266.97,967,0
5567,1,24,4.96,9416.13,338.05,354,0
5568,17,16,4.66,9576.35,732.84,546,1
5569,3,21,4.76,12311.69,0.0,491,0
5570,26,8,4.59,5172.21,409.88,348,1
5571,6,16,4.78,7936.05,1239.6,1149,1
5572,5,18,4.87,9744.38,1179.03,1047,0
5573,4,20,4.95,9846.23,816.66,381,0
5574,4,21,4.94,9220.14,1279.27,1039,0
5575,17,17,4.79,7390.69,1050.69,1078,1
5576,10,20,4.74,10774.4,223.13,822,0
5577,14,12,4.73,7320.52,1440.38,880,1
5578,4,20,4.87,12174.3,1815.28,1404,0
5579,2,20,4.81,10687.56,0.0,697,0
5580,0,13,4.83,6283.55,1560.14,596,0
5581,14,20,4.77,10694.2,915.69,822,1
5582,4,14,4.74,8786.61,258.56,1258,0
5583,5,21,4.91,13687.53,45.91,1073,0
5584,5,10,4.8,6378.52,0.0,140,1
5585,4,16,4.88,9592.25,671.82,705,0
5586,10,10,4.79,6394.94,378.77,1117,0
5587,6,23,4.91,11911.74,238.67,359,0
5588,31,0,4.64,276.23,114.58,1483,1
5589,1,21,4.96,12727.12,2910.2,1217,0
5590,6,19,4.91,10799.03,529.02,1274,0
5591,0,13,4.9,7534.13,597.08,150,1
5592,16,13,4.76,6309.78,981.97,882,1
5593,7,19,4.85,11831.0,3003.38,805,0
5594,4,22,4.78,10968.08,1380.34,951,0
5595,16,21,4.72,12332.48,1719.04,1279,0
5596,5,13,4.89,7296.36,1330.63,549,0
5597,2,18,4.73,8895.91,1356.37,814,0
5598,5,18,4.86,6296.53,0.0,1028,1
5599,0,27,4.89,13430.65,582.1,1137,0
5600,22,9,4.7,4247.41,759.84,1162,1
5601,12,18,4.67,8118.08,499.35,525,1
5602,14,12,4.69,6903.67,11.3,1497,1
5603,19,4,4.59,2499.69,333.15,44,1
5604,15,13,4.63,8115.11,1232.62,753,1
5605,4,20,4.9,14064.24,2025.93,924,0
5606,1,19,4.83,9494.71,1051.57,120,1
5607,4,16,4.79,9664.91,0.0,693,0
5608,26,4,4.7,2221.41,362.75,905,1
5609,28,3,4.58,2206.85,50.57,923,1
5610,14,12,4.81,7184.74,1111.49,204,1
5611,2,12,4.79,9350.55,1300.5,437,0
5612,2,20,4.84,9894.91,648.56,389,0
5613,20,11,4.62,6375.49,38.72,970,1
5614,1,33,4.91,16970.94,3288.55,513,0
5615,6,22,4.81,10899.64,1415.49,870,0
5616,4,21,4.89,10739.65,320.03,1104,0
5617,3,17,4.86,8746.4,2006.07,1201,0
5618,10,20,4.64,9645.22,1071.31,300,0
5619,30,0,4.6,424.69,104.28,1358,1
5620,15,18,4.62,8084.08,1552.71,273,0
5621,5,9,4.85,4596.13,844.56,62,0
5622,5,15,4.87,9984.7,1560.67,96,0
5623,23,10,4.7,5382.38,684.68,325,1
5624,6,21,4.81,12273.7,224.68,1313,1
5625,5,15,4.72,7878.44,161.86,335,1
5626,10,12,4.79,7161.23,544.47,1049,1
5627,2,27,4.89,13698.77,0.0,645,0
5628,0,25,4.87,7959.39,1035.67,88,0
5629,18,17,4.71,9301.15,948.28,682,1
5630,6,18,4.69,8397.02,946.62,71,0
5631,1,25,4.87,12545.2,2864.41,729,1
5632,3,15,4.84,8921.56,185.71,851,0
5633,33,0,4.34,272.88,141.43,796,1
5634,7,16,4.85,6693.17,147.32,445,1
5635,8,17,4.77,8600.73,1804.41,1156,0
5636,0,14,4.9,7233.67,205.84,907,0
5637,31,0,4.54,424.39,215.74,404,1
5638,21,3,4.69,2466.89,118.8,668,1
5639,6,21,4.73,11908.56,1551.42,189,0
5640,3,10,4.82,5477.92,841.45,1387,1
5641,11,27,4.92,13890.76,2370.48,1136,0
5642,17,12,4.81,6666.11,187.79,453,0
5643,15,10,4.79,4983.15,105.4,1022,1
5644,32,0,4.45,420.63,122.88,1028,1
5645,8,13,4.73,7121.65,1170.92,926,0
5646,3,28,4.84,13352.8,1381.02,109,1
5647,5,20,4.8,9366.42,1825.42,1321,0
5648,16,14,4.71,6391.66,259.54,1435,1
5649,3,23,4.75,12090.09,1054.1,1461,0
5650,2,23,4.93,14235.05,1428.17,1471,1
5651,12,19,4.57,10266.1,1050.19,1395,1
5652,5,22,4.89,10063.07,1590.98,1116,0
5653,16,12,4.78,7923.17,1660.05,113,1
5654,1,18,5.0,8933.93,543.55,713,1
5655,3,22,4.83,14401.81,1003.35,390,0
5656,3,25,4.81,12928.27,1685.11,353,0
